8.824042898936081958e-01,-7.196883708495801502e-01,-1.761576169635238998e+00,-2.679717669089677345e-01,6.243812484087236658e-01,-6.746919536352150581e-01,2.226973788206080551e-01,-1.037808720418821995e+00,9.604620658916485088e-01,-9.115838379386630441e-01,1.811811515789030436e+00,-3.686005214182374590e-01,-3.096113820864577759e-01,1.764786352654950097e+00,-7.147703591255186728e-01,8.149278489064875064e-01,-1.840662652501135477e-01,4.698608993103132181e-01,5.487998713945054785e-01,-1.369015085084748229e+00
2.160178995113358827e-02,-8.823340432747347473e-01,-8.059448300410925192e-01,3.999897012440449262e-01,-7.690162985073048692e-03,-7.546840051894980750e-01,1.332251232124643137e+00,6.044263356112232755e-01,2.120674480394475203e-01,-6.087071615943260294e-01,1.225945941214892976e+00,-1.951450709787181159e+00,-4.922283086199071844e-01,-2.413310783854724306e+00,-3.660926227612263384e-01,-3.061272890871007402e-01,3.176745930663222861e-01,6.038037184191235029e-01,-9.173924900622774242e-03,3.025006398639913940e-01
-6.802927392679147811e-01,-5.621048603096169272e-01,7.557753223177943180e-01,-5.163108558617938160e-01,5.070248492154265652e-01,-8.133708325235163850e-01,-4.602398188540686164e-01,-1.997288171298650383e-01,-9.147746610974196585e-03,6.695952781323992742e-01,-6.335955745057715305e-01,-9.464561840204098742e-01,1.774514809468302201e-01,-2.426346170552428738e+00,-3.274962279653155228e-01,-5.037350450346803621e-01,-2.981393047613714598e-01,8.214508408282394925e-01,1.349776733933962802e+00,9.358905626525026999e-01
1.313889531571611702e+00,-4.326167849747707961e-01,2.964340795041682797e-01,8.642341230993263457e-01,-1.786039332057481333e-01,7.123138057418548774e-01,-6.961429470963729216e-01,-3.072537599072042852e-02,2.634432000353240877e+00,1.386244537820760181e+00,-8.954453683173127509e-02,-3.600942548763994000e-01,-8.546603042732120459e-02,-1.442621398658453513e+00,-4.568359557902484380e-01,8.980951702545563187e-01,-1.945699868946057509e-01,-1.277296757333147958e+00,-7.368158741445275384e-01,8.997250109542484497e-03
1.721621366357879990e-01,-8.145009191799145176e-01,3.659807882444118116e-02,8.191669382266807131e-02,2.643967616325123560e-01,1.701140339899845644e-01,-5.452095660139940625e-01,-2.765135633801795167e-01,3.998546675036828701e-01,4.623030709573222596e-01,-4.909269857049050612e-01,5.597167310060967571e-01,-3.470704271358996396e-01,1.519581609841159864e+00,-7.710025437110423763e-01,7.635168522866879748e-01,1.274943411267588811e+00,-6.338314843532947274e-01,-6.297973260066475065e-01,-1.073502789296338911e+00
-1.393146821888579856e+00,6.817994549981799546e-01,-9.277129076858863233e-01,-5.097411561996572082e-01,-3.083338178981049338e-01,-2.419822689116346293e-01,-3.241228144462819927e-01,2.598380870133164544e-01,-1.571712680279564678e+00,-1.104716880206148666e+00,-5.466971874216077776e-01,1.116952014399317683e+00,3.642079629808699370e-01,-6.016549552127937739e-01,2.284504270562386918e-01,-9.040744898218091574e-01,-1.333668518145582071e+00,6.160956223091583750e-01,1.781257155746396870e-01,1.575285612562416615e+00
-7.549377011619712308e-01,2.665084603373454875e-01,-4.850336078561670594e-01,1.107192568200646154e-01,-4.806299841897448966e-01,1.785295936239582881e-01,2.220216080409362358e-01,1.805045087109567570e+00,-4.300908191511009782e-01,-2.499780115677808223e-01,-7.505069778593682628e-01,-8.096588797180822583e-01,-4.071337187703473748e-01,7.237807399309339473e-01,1.396701857650607392e-01,-2.674448969221281391e-01,4.929659089515870396e-01,2.085079617162492460e-01,-1.369764642201843907e+00,7.792155675028527018e-01
4.616068189639881414e-01,5.821391706822188761e-01,9.519456714275102982e-01,-5.164186409030997460e-01,-1.807358369774217655e-01,2.992937269758366714e-01,3.103676185365158435e-01,1.085563022814644007e-01,-9.002918425096987365e-01,5.892782021853728569e-01,-1.959167796460346000e-01,-5.236928216503295985e-01,-5.213932879556661820e-02,-1.365539158641888795e+00,4.087682856708796386e-01,-1.345154202008302713e+00,1.988085625306525439e-01,2.309876003923767296e-01,8.479975473383603024e-01,4.967242994476990803e-01
-1.608500708665989987e-01,-2.765363062230555280e-01,-5.723642350884187158e-01,8.693256376439623123e-01,-2.188122586367368394e-01,-1.418716984668043357e-01,1.448896706551193958e+00,2.247672624266306707e-01,-5.453321280005415383e-01,-8.038167708077923468e-01,1.072803481736828823e+00,-5.763909024031673711e-01,-5.443525950127219293e-01,1.384746216456485435e+00,2.352801737534490067e-01,-7.250579434261796019e-02,6.726116288287479206e-01,-4.006022848279098825e-01,-3.797835231230726749e-01,-3.978541761861764114e-01
-5.216844771063405828e-01,1.318258291710111108e+00,-9.095737224054579739e-01,7.222285697568674445e-01,3.747324132721110979e-02,2.127384566826671097e+00,1.149320260932640558e-01,-6.559253429440532468e-01,-1.656934163727181997e-02,2.455796801349844488e-02,1.187296252658458284e+00,1.055412867320425718e+00,-1.310085955290200832e-01,-7.005587820771780327e-01,6.686951811807670953e-01,1.254758848144417183e-01,-6.762265551348327630e-01,-1.817410427309744891e+00,1.843329669517566272e+00,-6.382209586353122521e-01
