-2.959281581832808428e+00,2.240121571993222371e+00,-1.112901889477203365e+00,3.229696818154606519e-01,-1.414437933989635354e+00,-1.226882061533086210e+00,1.367511569195119181e+00,2.802422481474131644e-01,-1.116082059473718191e+00,-7.142258356080055659e-01,-2.081287492388394167e+00,-3.064484812784620260e-01,3.480130514819588794e-01,9.388750033007881024e-01,-7.083742060158046971e-01,5.330991594232294961e-01,-3.080901841448584033e+00,-1.259356118753375275e+00,-1.533248936303780230e+00,2.031957179974637651e+00
1.137446497189722017e+00,-1.444979368742141057e+00,1.295806510511689824e+00,2.006615756265644368e+00,1.178961513121177473e+00,-1.020293305451864585e+00,-7.549071223450257162e-02,-1.963285851305273555e+00,1.169136611107621126e+00,-1.503962894513303228e+00,-1.008916909053088728e+00,-5.936089712513824557e-01,5.380152621607416918e-01,-5.060332123553430428e-01,-2.719199609375111848e+00,-1.837640177406847819e+00,7.980089685637066221e-01,-6.116600933911269244e-01,1.181496210179207695e+00,-2.166054416589691112e+00
-4.394702717797229208e-01,-3.748258847818061040e-02,5.241064959277055291e-01,-4.568929900310563230e-01,-2.575521376889513991e+00,2.911452896822526171e-01,9.076882872810551062e-01,-2.122104069291981698e+00,-1.828281664864142453e+00,1.639233204987017301e+00,-5.477216905825716964e-01,-3.715291638000190466e-01,1.137792264488816985e+00,-1.935118559418429696e+00,1.494499334792657397e+00,-2.079569811453137795e+00,-1.462688174520885731e+00,-1.824508477635746306e+00,9.711628264768816798e-01,-3.143165288132870189e-02
-1.468920308380975426e+00,-1.870342792544273491e+00,1.479402917221655400e+00,-7.429559839406405519e-01,-1.420302223619643422e+00,-1.962866487956866912e+00,-1.070437541957375505e+00,1.583218195668002704e+00,-1.540601831042462733e+00,-4.759667367351655409e-01,5.972259445029175495e-01,1.024182356277029804e+00,7.579139117666132686e-01,-1.370372197878116038e+00,-1.465880541361604950e+00,-2.649941015698855651e+00,1.217041522884385607e+00,3.811861405756632459e-01,-1.032818077770866205e+00,1.566820195082553324e+00
2.461056457109364715e+00,1.151443505490212349e+00,-9.443353944303128911e-01,-7.755029280478699105e-01,2.285008610268883800e+00,-1.082634811350211557e+00,-2.180289883811818541e+00,-1.031580157175357781e+00,-9.704183317515216456e-02,-1.732659451499803938e+00,1.223955212680009508e+00,-1.875478575918356761e+00,-1.378771813087336096e+00,3.246171623074105284e-02,2.206521373168447153e-01,1.078122196265319133e+00,-1.474181368935804093e+00,-7.863214861434755232e-01,-1.746946213711718876e+00,-1.159741936748656999e+00
-1.191534601668394533e+00,-2.264278398773389878e+00,-1.711928607075610564e+00,4.474323139513998182e-01,5.673732294608754279e-01,-9.816813170093668939e-02,-1.763148461460962990e-01,1.563107123369751106e+00,1.384861979214099814e-01,-9.634501454140551591e-01,-2.657562012236267091e+00,-5.076395067676833239e-01,-2.201786535531368383e+00,1.379261326628864026e+00,-2.286858616770929054e+00,-2.903972509795443302e-01,1.411010196758016200e+00,1.243065787466602456e+00,-1.305493538949406007e+00,1.032547547489404138e+00
1.803131069610360182e+00,-1.560760380016431581e-01,-1.344291210325988972e+00,-6.185662294313458709e-01,-9.540995620661499865e-01,2.001734176859237546e-01,1.781583785520610252e+00,-2.836279422052239707e-01,-1.822314819572168787e+00,1.190975435438641483e+00,-2.875565534260400291e+00,-2.075043088275914549e+00,-2.756682711942764819e+00,2.700848989501418718e-01,-8.231140343348308797e-02,-7.946954970014123709e-02,-1.440191166466420203e+00,1.040469135993227212e+00,5.373344168484686101e-01,-1.407595851777034834e+00
-2.090201242935803005e+00,2.849802274646924261e-01,-1.022031570771063658e+00,6.635129163596371893e-02,-1.180316753914816719e+00,1.145190963536178302e-01,-2.464367247446286324e+00,-3.339865816200319193e-01,2.443143976614184698e+00,-2.151491071967434721e+00,2.647648824365704534e-02,9.515014597408120167e-01,2.192831865414738512e+00,-1.562767725641115657e+00,1.092697707761665527e+00,-2.924871153743953678e-01,-9.080226995454491190e-01,-1.443403942529604134e+00,-1.018546484097391236e+00,-2.038641921699061221e+00
-1.558361166925451791e+00,-4.386815069726621719e-01,-7.154793782862076679e-01,-1.642076903058546478e+00,1.147404985163495539e+00,-1.684860433102138566e-01,-3.252677806809370908e-01,-3.283123646284563879e+00,-1.770569312186692112e+00,1.242117183114551437e+00,1.724008081891391431e+00,-1.116776514764765915e+00,-1.368777851309339821e+00,1.031798070011427315e+00,-1.355182842052393699e+00,-9.447407276103469975e-02,1.363675059065403650e+00,-1.838106636865356913e+00,-4.085391779959402503e-01,2.150650333946972914e+00
-9.708152114006134425e-01,-1.870307552205503931e+00,-4.875667946142350218e-01,-2.276535888531143748e+00,-1.650508172334453905e+00,-7.464045189458308194e-01,-1.614138295822255431e+00,2.894043529718259844e-01,-1.099731275459485236e+00,-1.123520004543072215e+00,1.059518877076913501e+00,1.660307118789095204e+00,-3.543116402273132959e+00,5.248455620091661000e-01,1.252746481654224864e+00,7.642156213953064103e-01,6.744331607000033646e-01,1.310187216467552318e+00,6.959267386909947506e-01,-1.629281708956407559e+00
