-1.617897084775650196e+00
-1.086279433355997748e+00
-1.238843082276539498e+00
-7.916486080316913476e-01
-5.031329364702258333e-01
-1.228550703632761865e+00
-1.302914964109031404e+00
-7.763542314912582620e-01
-9.184421936238933437e-01
-7.252718039809644690e-01
